loan_id, customer_id, disbursed_date, purpose         , amount_pkr, term_months, interest_rate_pct, inflow_to_loan_ratio, defaulted
L502423, C111440    , 2024-12-20    , nano_loan       , 5087.0    ,           6, 18.4             ,                 0.16, False
L502424, C109624    , 2025-05-01    , device_finance  , 102414.0  ,           6, 20.4             ,                 3.24, False
L502425, C109912    , 31/03/2025    , nano_loan       , 7394.0    ,           3, 29.2             ,                 0.62, False
L502426, C110463    , 2024-08-07    , nano_loan       , 2312.0    ,           3, 31.3             ,                 0.05, False
L502427, C110481    , 2025-02-23    , merchant_advance, 147435.0  ,          12, 32.9%            ,                 4.48, False
L502428, C101262    , 2024-08-01    , nano_loan       , 19869.0   ,           1, 19.3             ,                 0.26, False
L502429, C106496    , 21/09/2024    , nano_loan       , 20677.0   ,           1, 22.4             ,                 0.21, False
L502430, C106555    , 2024-08-14    , device_finance  , 71898.0   ,          12, 27.9             ,                 3.27, False
L502431, C107293    , 2024-07-29    , merchant_advance, 391126.0  ,           3, 33.5             ,                11.18, True
L502432, C100642    , 2024-10-30    , nano_loan       , 20937.0   ,           1, 21.8             ,                 1.33, False
L502433, C109738    , 2025-04-13    , nano_loan       , 4358.0    ,           3, 24.9%            ,                 0.13, False
L502434, C105409    , 2025-01-11    , nano_loan       , 8592.0    ,           1, 28.7             ,                 0.22, False
L502435, C114484    , 2024-07-13    , merchant_advance, 284991.0  ,           1, 35.2             ,                 7.52, True
L502436, C108973    , 2025-05-23    , nano_loan       , 24292.0   ,           6, 33.1             ,                 0.43, False
L502437, C103559    , 2025-03-22    , nano_loan       , 12923.0   ,           6, 26.4             ,                 0.33, False
L502438, C107789    , 19/04/2025    , merchant_advance, 355223.0  ,          12, 24.5             ,                13.66, False
L502439, C112036    , 20/09/2024    , emergency       , 22835.0   ,          12, 22.1             ,                 0.32, False
L502440, C108606    , 2024-11-14    , nano_loan       , 3537.0    ,           6, 33.1             ,                 0.05, False
L502441, C110308    , 28/02/2025    , emergency       , 18845.0   ,           3, 25.8%            ,                 0.44, False
L502442, C114696    , 29/04/2025    , nano_loan       , 13044.0   ,           1, 26.9             ,                 0.73, False
L502443, C109107    , 08/08/2024    , emergency       , 29550.0   ,           3, 27.2             ,                 1.41, False
L502444, C105159    , 2025-03-13    , nano_loan       , 21520.0   ,           3, 19.7             ,                 1.18, False
L502445, C114913    , 2025-03-04    , device_finance  , 46166.0   ,           6, 23.2             ,                 0.74, True
L502446, C104396    , 2024-09-07    , nano_loan       , 14458.0   ,           1, 32.8             ,                 0.57, False
L502447, C112157    , 2025-01-11    , nano_loan       , 16117.0   ,           6, 22.2             ,                 0.21, False
L502448, C110768    , 2025-05-12    , nano_loan       , 2603.0    ,           3, 27.0%            ,                 0.04, False
L502449, C109455    , 2025-03-19    , emergency       , 19847.0   ,           6, 35.5             ,                 0.62, False
L502450, C109404    , 2025-05-15    , nano_loan       , 11185.0   ,          12, 35.2%            ,                 0.36, False
L502451, C109279    , 2024-08-27    , nano_loan       , 7838.0    ,           3, 30.2             ,                 0.22, False
L502452, C104535    , 2024-11-14    , nano_loan       , 15827.0   ,           1, 32.6             ,                 0.42, False
L502453, C108603    , 2025-04-21    , nano_loan       , 20380.0   ,           1, 21.9%            ,                 0.48, True
L502454, C101684    , 2025-04-03    , nano_loan       , 14014.0   ,           6, 28.1             ,                 0.21, False
L502455, C103864    , 2025-05-17    , device_finance  , 29661.0   ,           3, 18.1             ,                 1.37, False
L502456, C109506    , 2024-09-27    , nano_loan       , 23162.0   ,           1, 25.4             ,                 0.24, False
L502457, C101255    , 2024-09-05    , nano_loan       , 16398.0   ,           1, 26.2%            ,                 0.46, False
L502458, C108565    , 2024-11-08    , merchant_advance, 86532.0   ,           6, 34.8             ,                 3.73, True
L502459, C104580    , 22/12/2024    , merchant_advance, 216508.0  ,           3, 21.7             ,                 1.93, False
L502460, C112195    , 07/02/2025    , device_finance  , 90084.0   ,          12, 18.8             ,                 4.02, True
L502461, C105092    , 2025-03-24    , device_finance  , 111055.0  ,           6, 26.9             ,                 3.63, True
L502462, C109070    , 2024-09-17    , nano_loan       , 8568.0    ,           3, 24.7%            ,                 0.76, False
L502463, C103831    , 23/03/2025    , nano_loan       , 7016.0    ,          12, 26.0             ,                 0.22, False
L502464, C112441    , 2024-09-28    , nano_loan       , 3099.0    ,           3, 25.5%            ,                 0.1 , False
L502465, C102724    , 04/07/2024    , nano_loan       , 16724.0   ,           3, 24.6             ,                 0.56, False
L502466, C110148    , 2024-12-07    , nano_loan       , 8728.0    ,          12, 35.6             ,                 0.25, False
L502467, C104259    , 2024-11-20    , device_finance  , 19453.0   ,           1, 22.1             ,                 0.44, False
L502468, C109867    , 2024-10-24    , device_finance  , 88229.0   ,           3, 33.4             ,                 6.26, False
L502469, C113762    , 28/11/2024    , nano_loan       , 3877.0    ,           6, 34.3%            ,                 0.09, False
L502470, C107193    , 2025-04-06    , device_finance  , 73526.0   ,           6, 23.7             ,                 2.42, False
L502471, C108307    , 2024-07-07    , nano_loan       , 4593.0    ,           3, 29.4             ,                 0.1 , False
L502472, C104372    , 2025-04-02    , merchant_advance, 306436.0  ,           6, 24.3             ,                12.77, True
L502473, C111279    , 2024-08-31    , nano_loan       , 13473.0   ,           3, 22.6             ,                 0.51, False
L502474, C109802    , 2025-03-10    , nano_loan       , 18365.0   ,           3, 19.8             ,                 1.2 , False
L502475, C106255    , 2024-07-11    , emergency       , 16701.0   ,           3, 30.8             ,                 0.23, False
L502476, C108520    , 2024-07-03    , merchant_advance, 70820.0   ,           1, 26.5%            ,                 0.83, False
L502477, C113027    , 2024-08-05    , merchant_advance, 242625.0  ,           6, 19.7             ,                 4.57, True
L502478, C108299    , 2025-03-26    , merchant_advance, 201881.0  ,           6, 22.0             ,                14.74, True
L502479, C111767    , 2025-05-10    , emergency       , 45158.0   ,           3, 27.1             ,                 1.8 , False
L502480, C103010    , 2024-10-06    , emergency       , 36100.0   ,           6, 25.3%            ,                 1.6 , False
L502481, C101401    , 2024-08-12    , emergency       , 9391.0    ,           1, 31.9%            ,                 0.63, False
L502482, C105274    , 2025-04-07    , nano_loan       , 10851.0   ,           3, 29.1%            ,                 0.22, False
L502483, C108282    , 2025-05-09    , emergency       , 12951.0   ,           1, 26.2             ,                 0.67, False
L502484, C110475    , 2025-05-22    , nano_loan       , 8872.0    ,          12, 29.5%            ,                 0.19, False
L502485, C104920    , 2025-04-18    , nano_loan       , 20612.0   ,           6, 20.1             ,                 0.62, False
L502486, C104883    , 2025-03-13    , nano_loan       , 16855.0   ,           1, 21.2%            ,                 0.19, False
L502487, C113995    , 2024-08-09    , device_finance  , 81132.0   ,           3, 21.0             ,                 6.01, False
L502488, C108594    , 01/02/2025    , nano_loan       , 9631.0    ,           3, 33.7             ,                 0.43, False
L502489, C109919    , 02/12/2024    , merchant_advance, 119861.0  ,           1, 34.5%            ,                 5.33, False
L502490, C104653    , 2024-12-06    , device_finance  , 76886.0   ,           6, 33.0%            ,                 2.17, False
L502491, C108854    , 2025-02-25    , nano_loan       , 7033.0    ,           6, 22.0%            ,                 0.05, False
L502492, C113634    , 07/08/2024    , merchant_advance, 55039.0   ,           3, 26.5             ,                 1.52, False
L502493, C106876    , 2024-09-04    , merchant_advance, 367922.0  ,          12, 27.0             ,                18.77, True
L502494, C100686    , 2025-02-15    , device_finance  , 44333.0   ,           3, 18.6             ,                 1.21, False
L502495, C108653    , 15/04/2025    , nano_loan       , 3067.0    ,           6, 26.5             ,                 0.08, False
L502496, C105901    , 2024-08-15    , nano_loan       , 20798.0   ,           1, 33.1%            ,                 0.17, False
L502497, C113468    , 20/02/2025    , nano_loan       , 17012.0   ,          12, 25.0             ,                 0.44, False
L502498, C100979    , 2025-01-31    , merchant_advance, 308327.0  ,          12, 18.3             ,                 4.35, True
L502499, C110289    , 2024-12-01    , merchant_advance, 380794.0  ,           1, 34.6             ,                 6.47, False
L502500, C112673    , 2024-12-16    , device_finance  , 50829.0   ,           1, 27.6             ,                 0.92, False
