customer_id, month   , txn_count, txn_value_pkr
C111913    , 2024-08 , 3        ,        9900.0
C111914    , 2024-08 , 2        ,        1730.0
C111915    , 2024-08 , 2        ,        1300.0
C111916    , 2024-08 , 3        ,        4770.0
C111917    , 2024-08 , 5        ,        5970.0
C111918    , 2024-08 , 2        ,        2340.0
C111919    , 2024-08 , 7        ,       11070.0
C111920    , 2024-08 , 5        ,       14990.0
C111921    , 2024-08 , 3        ,        4140.0
C111922    , 2024-08 , 9        ,       20340.0
C111923    , 2024-08 , 2        ,        2360.0
C111924    , 2024-08 , 0        ,           0.0
C111925    , 2024-08 , 3        ,        4560.0
C111926    , 2024-08 , 12       ,       42980.0
C111927    , 2024-08 , 8        ,       17380.0
C111928    , 2024-08 , 3        ,       25040.0
C111929    , 2024-08 , -3       ,        5250.0
C111930    , 2024-08 , 4        ,        3160.0
C111931    , 2024-08 , 9        ,       16540.0
C111932    , 2024-08 , 27       ,       53880.0
C111933    , 2024-08 , 2        ,        3040.0
C111934    , 2024-08 , 5        ,       12890.0
C111935    , 2024-08 , 7        ,       12910.0
C111936    , 2024-08 , 9        ,       12070.0
C111937    , 2024-08 , 6        ,       18830.0
C111938    , 2024-08 , 3        ,       12750.0
C111939    , 2024-08 , 6        ,        9240.0
C111940    , 2024-08 , 6        ,        5170.0
C111941    , 2024-08 , 6        ,        6780.0
C111942    , 2024-08 , 21       ,      121110.0
C111943    , 2024-08 , 0        ,           0.0
C111944    , 2024-08 , 3        ,        4300.0
C111945    , 2024-08 , 4        ,        2740.0
C111946    , 2024-08 , 3        ,        7940.0
C111947    , 2024-08 , 4        ,       11450.0
C111948    , 2024-08 , 3        ,        7540.0
C111949    , 2024-08 , 20       ,       42760.0
C111950    , 2024-08 , 7        ,       37430.0
C111951    , 2024-08 , 11       ,       13950.0
C111952    , 2024-08 , 3        ,       10080.0
C111953    , 2024-08 , 2        ,        5740.0
C111954    , 2024-08 , 0        ,           0.0
C111955    , 2024-08 , 2        ,        3200.0
C111956    , 2024-08 , 4        ,        3270.0
C111957    , 2024-08 , 8        ,       10670.0
C111958    , 2024-08 , 12       ,       10200.0
C111959    , 2024-08 , 4        ,        5950.0
C111960    , 2024-08 , 3        ,       24250.0
C111961    , 2024-08 , 2        ,        4730.0
C111962    , 2024-08 , 20       ,       26220.0
C111963    , 2024-08 , 4        ,       11070.0
C111964    , 2024-08 , 8        ,       28760.0
C111965    , 2024-08 , 17       ,       55780.0
C111966    , 2024-08 , 13       ,       41720.0
C111967    , 2024-08 , 2        ,       14660.0
C111968    , 2024-08 , 3        ,        6860.0
C111969    , 2024-08 , 2        ,        5500.0
C111970    , 2024-08 , 9        ,        8730.0
C111971    , 2024-08 , 3        ,        6230.0
C111972    , 2024-08 , 1        ,         810.0
C111973    , 2024-08 , 5        ,        5850.0
C111974    , 2024-08 , 5        ,       11890.0
C111975    , 2024-08 , 6        ,       14070.0
C111976    , 2024-08 , 7        ,       19820.0
C111977    , 2024-08 , 4        ,        6660.0
C111978    , 2024-08 , 19       ,       55980.0
C111979    , 2024-08 , 8        ,        9100.0
C111980    , 2024-08 , 6        ,       16440.0
C111981    , 2024-08 , 17       ,       36640.0
C111982    , 2024-08 , 1        ,        2220.0
C111983    , 2024-08 , 8        ,       12340.0
C111984    , 2024-08 , 4        ,        4930.0
C111985    , 2024-08 , 8        ,       23520.0
C111986    , 2024-08 , 22       ,       42230.0
C111987    , 2024-08 , 4        ,        5930.0
C111988    , 2024-08 , 0        ,           0.0
C111989    , 2024-08 , 1        ,        1460.0
C111990    , 2024-08 , 1        ,        1850.0
C111991    , 2024-08 , 10       ,       22040.0
C111992    , 2024-08 , 7        ,       10610.0
C111993    , 2024-08 , 2        ,        4580.0
C111994    , 2024-08 , 12       ,       17940.0
C111995    , 2024-08 , 3        ,        5580.0
C111996    , 2024-08 , 4        ,       13810.0
C111997    , 2024-08 , 3        ,        4940.0
C111998    , 2024-08 , 5        ,        6220.0
C111999    , 2024-08 , 5        ,       10170.0
C112000    , 2024-08 , 1        ,        5030.0
C112001    , 2024-08 , 3        ,        9530.0
C112002    , 2024-08 , 25       ,      118620.0
C112003    , 2024-08 , 3        ,       12850.0
C112004    , 2024-08 , 0        ,           0.0
C112005    , 2024-08 , 5        ,        8200.0
C112006    , 2024-08 , 5        ,       13400.0
C112007    , 2024-08 , 0        ,           0.0
C112008    , 2024-08 , 2        ,        6850.0
C112009    , 2024-08 , 4        ,        9020.0
C112010    , 2024-08 , 3        ,        7600.0
C112011    , 2024-08 , 6        ,       17530.0
C112012    , 2024-08 , 6        ,       17280.0
C112013    , 2024-08 , 2        ,        1350.0
C112014    , 2024-08 , 38       ,       79240.0
C112015    , 2024-08 , 4        ,        7660.0
C112016    , 2024-08 , 7        ,       19800.0
C112017    , 2024-08 , 3        ,        2640.0
C112018    , 2024-08 , 12       ,       30210.0
C112019    , 2024-08 , 2        ,        4020.0
C112020    , 2024-08 , 19       ,       29330.0
C112021    , 2024-08 , 20       ,       32260.0
C112022    , 2024-08 , 4        ,       10420.0
C112023    , 2024-08 , 8        ,       33280.0
C112024    , 2024-08 , 2        ,        3200.0
C112025    , 2024-08 , 5        ,        6430.0
C112026    , 2024-08 , 5        ,        8410.0
C112027    , 2024-08 , 1        ,        1690.0
C112028    , 2024-08 , 4        ,        4960.0
C112029    , 2024-08 , 4        ,        4630.0
C112030    , 2024-08 , 6        ,        7760.0
C112031    , 2024-08 , 4        ,        7780.0
C112032    , 2024-08 , 19       ,       40070.0
C112033    , 2024-08 , 0        ,           0.0
C112034    , 2024-08 , 4        ,        9560.0
C112035    , 2024-08 , 19       ,       12040.0
C112036    , 2024-08 , 13       ,       16490.0
C112037    , 2024-08 , 8        ,       25950.0
C112038    , 2024-08 , 8        ,        8500.0
C112039    , 2024-08 , 6        ,       21250.0
C112040    , 2024-08 , 6        ,        5680.0
C112041    , 2024-08 , 5        ,       15590.0
C112042    , 2024-08 , 9        ,       30100.0
C112043    , 2024-08 , 3        ,        6850.0
C112044    , 2024-08 , 1        ,        1450.0
C112045    , 2024-08 , 7        ,        7990.0
C112046    , 2024-08 , 6        ,        7310.0
C112047    , 2024-08 , 7        ,        6020.0
C112048    , 2024-08 , 3        ,       10310.0
C112049    , 2024-08 , 5        ,        9890.0
C112050    , 2024-08 , 7        ,        7770.0
C112051    , 2024-08 , 7        ,       17740.0
C112052    , 2024-08 , 2        ,        3650.0
C112053    , 2024-08 , 7        ,       13510.0
C112054    , 2024-08 , 3        ,        6080.0
C112055    , 2024-08 , 3        ,        4180.0
C112056    , 2024-08 , 6        ,        5840.0
C112057    , 2024-08 , 3        ,        3190.0
C112058    , 2024-08 , 3        ,        9920.0
C112059    , 2024-08 , 4        ,        7580.0
C112060    , 2024-08 , 25       ,       30280.0
C112061    , 2024-08 , 4        ,       13910.0
C112062    , 2024-08 , 5        ,       21430.0
C112063    , 2024-08 , 7        ,       23290.0
C112064    , 2024-08 , 6        ,       10310.0
C112065    , 2024-08 , 17       ,       27560.0
C112066    , 2024-08 , 1        ,        2900.0
C112067    , 2024-08 , 16       ,       18360.0
C112068    , 2024-08 , 11       ,       43940.0
C112069    , 2024-08 , 5        ,       13560.0
C112070    , 2024-08 , 18       ,       11010.0
C112071    , 2024-08 , 3        ,        5010.0
C112072    , 2024-08 , 5        ,        8250.0
C112073    , 2024-08 , 9        ,       30700.0
C112074    , 2024-08 , 9        ,        6280.0
C112075    , 2024-08 , 4        ,        9160.0
C112076    , 2024-08 , 4        ,       10640.0
C112077    , 2024-08 , 6        ,        9750.0
C112078    , 2024-08 , 6        ,        9780.0
C112079    , 2024-08 , 16       ,       17240.0
C112080    , 2024-08 , 1        ,        2140.0
C112081    , 2024-08 , 4        ,       13250.0
C112082    , 2024-08 , 3        ,        5740.0
C112083    , 2024-08 , 3        ,        6870.0
C112084    , 2024-08 , 8        ,        7910.0
C112085    , 2024-08 , 2        ,        8260.0
C112086    , 2024-08 , 4        ,       17910.0
C112087    , 2024-08 , 8        ,       35730.0
C112088    , 2024-08 , 4        ,        6050.0
C112089    , 2024-08 , 6        ,        7460.0
C112090    , 2024-08 , 3        ,        8010.0
C112091    , 2024-08 , 4        ,        7410.0
C112092    , 2024-08 , 2        ,        7750.0
C112093    , 2024-08 , 5        ,       22390.0
C112094    , 2024-08 , 6        ,       14770.0
C112095    , 2024-08 , 2        ,        6510.0
C112096    , 2024-08 , 7        ,       11310.0
C112097    , 2024-08 , 5        ,       10290.0
C112098    , 2024-08 , 6        ,        8640.0
C112099    , 2024-08 , 10       ,       16390.0
C112100    , 2024-08 , 23       ,       39400.0
C112101    , 2024-08 , 1        ,        4880.0
C112102    , 2024-08 , 8        ,       13790.0
C112103    , 2024-08 , 5        ,        5560.0
C112104    , 2024-08 , 3        ,        2700.0
C112105    , 2024-08 , 4        ,       12020.0
C112106    , 2024-08 , 6        ,        8330.0
C112107    , 2024-08 , 1        ,        2160.0
C112108    , 2024-08 , 15       ,       22300.0
C112109    , 2024-08 , 15       ,       57340.0
C112110    , 2024-08 , 40       ,       45550.0
C112111    , 2024-08 , 20       ,       59650.0
C112112    , 2024-08 , 8        ,       10050.0
C112113    , 2024-08 , 4        ,       12530.0
C112114    , 2024-08 , 4        ,        5810.0
C112115    , 2024-08 , 3        ,        6390.0
C112116    , 2024-08 , 5        ,       19380.0
C112117    , 2024-08 , 6        ,        9120.0
C112118    , 2024-08 , 2        ,        5730.0
C112119    , 2024-08 , 19       ,       44020.0
C112120    , 2024-08 , 4        ,        6770.0
C112121    , 2024-08 , 12       ,       25810.0
C112122    , 2024-08 , 5        ,        9160.0
C112123    , 2024-08 , 6        ,        6920.0
C112124    , 2024-08 , 11       ,       12660.0
C112125    , 2024-08 , 1        ,        2310.0
C112126    , 2024-08 , 2        ,        4360.0
C112127    , 2024-08 , 4        ,       15530.0
C112128    , 2024-08 , 15       ,       26460.0
C112129    , 2024-08 , 4        ,        4610.0
C112130    , 2024-08 , 2        ,        8570.0
C112131    , 2024-08 , 1        ,        1090.0
C112132    , 2024-08 , 6        ,       21920.0
C112133    , 2024-08 , 1        ,        1290.0
C112134    , 2024-08 , 6        ,       17020.0
C112135    , 2024-08 , 0        ,           0.0
C112136    , 2024-08 , 11       ,       44910.0
C112137    , 2024-08 , 2        ,        6780.0
C112138    , 2024-08 , 7        ,        6270.0
C112139    , 2024-08 , 1        ,        1280.0
C112140    , 2024-08 , 3        ,        3080.0
C112141    , 2024-08 , 2        ,        2490.0
C112142    , 2024-08 , 7        ,       11260.0
C112143    , 2024-08 , 5        ,       10320.0
C112144    , 2024-08 , 26       ,       44540.0
C112145    , 2024-08 , 6        ,       19680.0
C112146    , 2024-08 , 7        ,       13440.0
C112147    , 2024-08 , 5        ,       12020.0
C112148    , 2024-08 , 2        ,       11160.0
C112149    , 2024-08 , 2        ,        3220.0
C112150    , 2024-08 , 6        ,        7950.0
C112151    , 2024-08 , 2        ,        2740.0
C112152    , 2024-08 , 2        ,        5120.0
C112153    , 2024-08 , 9        ,       22140.0
C112154    , 2024-08 , 24       ,       38320.0
C112155    , 2024-08 , 6        ,       20350.0
C112156    , 2024-08 , 8        ,       22860.0
C112157    , 2024-08 , 1        ,        6290.0
C112158    , 2024-08 , 3        ,        3520.0
C112159    , 2024-08 , 2        ,        4010.0
C112160    , 2024-08 , 3        ,        7210.0
C112161    , 2024-08 , 3        ,        6340.0
C112162    , 2024-08 , 7        ,       19770.0
C112163    , 2024-08 , 3        ,        4710.0
C112164    , 2024-08 , 4        ,        7850.0
C112165    , 2024-08 , 21       ,       33480.0
C112166    , 2024-08 , 2        ,        3520.0
C112167    , 2024-08 , 4        ,        6330.0
C112168    , 2024-08 , 25       ,       83350.0
C112169    , 2024-08 , 12       ,       34290.0
C112170    , 2024-08 , 3        ,        3290.0
C112171    , 2024-08 , 2        ,        3880.0
C112172    , 2024-08 , 2        ,        4750.0
C112173    , 2024-08 , 2        ,        3390.0
C112174    , 2024-08 , 2        ,        4370.0
C112175    , 2024-08 , 6        ,        9010.0
C112176    , 2024-08 , 7        ,       10580.0
C112177    , 2024-08 , 6        ,       22010.0
C112178    , 2024-08 , 5        ,        7130.0
C112179    , 2024-08 , 9        ,       11440.0
C112180    , 2024-08 , 5        ,       14160.0
C112181    , 2024-08 , 10       ,       50180.0
C112182    , 2024-08 , 4        ,       18920.0
C112183    , 2024-08 , 14       ,       22080.0
C112184    , 2024-08 , 2        ,        6290.0
C112185    , 2024-08 , 1        ,        2500.0
C112186    , 2024-08 , 5        ,        3910.0
C112187    , 2024-08 , 3        ,        4670.0
C112188    , 2024-08 , 31       ,       94410.0
C112189    , 2024-08 , 0        ,           0.0
C112190    , 2024-08 , 2        ,        3170.0
C112191    , 2024-08 , 3        ,        2400.0
C112192    , 2024-08 , 15       ,       18080.0
C112193    , 2024-08 , 6        ,       13470.0
C112194    , 2024-08 , 4        ,        8910.0
C112195    , 2024-08 , 9        ,       28880.0
C112196    , 2024-08 , 31       ,       22930.0
C112197    , 2024-08 , 22       ,       58340.0
C112198    , 2024-08 , 4        ,        9640.0
C112199    , 2024-08 , 10       ,       11440.0
C112200    , 2024-08 , 3        ,        3640.0
C112201    , 2024-08 , 19       ,       70630.0
C112202    , 2024-08 , 3        ,        5160.0
C112203    , 2024-08 , 3        ,        5720.0
C112204    , 2024-08 , 15       ,       15220.0
C112205    , 2024-08 , 6        ,        9920.0
C112206    , 2024-08 , 2        ,       11020.0
C112207    , 2024-08 , 5        ,        7150.0
C112208    , 2024-08 , 1        ,        2370.0
C112209    , 2024-08 , 7        ,       24170.0
C112210    , 2024-08 , 3        ,       10870.0
C112211    , 2024-08 , 5        ,       15930.0
C112212    , 2024-08 , 12       ,       25140.0
C112213    , 2024-08 , 0        ,           0.0
C112214    , 2024-08 , 3        ,        6860.0
C112215    , 2024-08 , 3        ,       10950.0
C112216    , 2024-08 , 20       ,       50180.0
C112217    , 2024-08 , 15       ,       24500.0
C112218    , 2024-08 , 4        ,       17030.0
C112219    , 2024-08 , 1        ,        2090.0
C112220    , 2024-08 , 6        ,       19750.0
C112221    , 2024-08 , 0        ,           0.0
C112222    , 2024-08 , 4        ,        5080.0
C112223    , 2024-08 , 5        ,        6750.0
C112224    , 2024-08 , 3        ,        3320.0
C112225    , 2024-08 , 14       ,       30550.0
C112226    , 2024-08 , 4        ,       12510.0
C112227    , 2024-08 , 6        ,        6620.0
C112228    , 2024-08 , 5        ,        7010.0
C112229    , 2024-08 , 1        ,        3800.0
C112230    , 2024-08 , 3        ,        5360.0
C112231    , 2024-08 , 7        ,       21320.0
C112232    , 2024-08 , 5        ,       12280.0
C112233    , 2024-08 , 4        ,       10960.0
C112234    , 2024-08 , 6        ,       29060.0
C112235    , 2024-08 , 2        ,        9690.0
C112236    , 2024-08 , 6        ,       21170.0
C112237    , 2024-08 , 39       ,      131710.0
C112238    , 2024-08 , 2        ,        7680.0
C112240    , 2024-08 , 7        ,       29280.0
C112241    , 2024-08 , 3        ,        2770.0
C112242    , 2024-08 , 4        ,        7730.0
C112243    , 2024-08 , 4        ,        5980.0
